,INDEX_NAME,HistoricalDate,OPEN,CLOSE,daily_change,daily_change_perc,year,day,week
618,Nifty 50,2022-06-24,15657.4,15699.25,41.85,0.27,2022,Friday,25
619,Nifty 50,2022-06-27,15926.2,15832.05,-94.15,-0.59,2022,Monday,26
620,Nifty 50,2022-06-28,15757.45,15850.2,92.75,0.59,2022,Tuesday,26
621,Nifty 50,2022-06-29,15701.7,15799.1,97.4,0.62,2022,Wednesday,26
622,Nifty 50,2022-06-30,15774.5,15780.25,5.75,0.04,2022,Thursday,26
623,Nifty 50,2022-07-01,15703.7,15752.05,48.35,0.31,2022,Friday,26
624,Nifty 50,2022-07-04,15710.5,15835.35,124.85,0.79,2022,Monday,27
625,Nifty 50,2022-07-05,15909.15,15810.85,-98.3,-0.62,2022,Tuesday,27
626,Nifty 50,2022-07-06,15818.2,15989.8,171.6,1.08,2022,Wednesday,27
627,Nifty 50,2022-07-07,16113.75,16132.9,19.15,0.12,2022,Thursday,27
628,Nifty 50,2022-07-08,16273.65,16220.6,-53.05,-0.33,2022,Friday,27
629,Nifty 50,2022-07-11,16136.15,16216.0,79.85,0.49,2022,Monday,28
630,Nifty 50,2022-07-12,16126.2,16058.3,-67.9,-0.42,2022,Tuesday,28
631,Nifty 50,2022-07-13,16128.2,15966.65,-161.55,-1.0,2022,Wednesday,28
632,Nifty 50,2022-07-14,16018.85,15938.65,-80.2,-0.5,2022,Thursday,28
633,Nifty 50,2022-07-15,16010.8,16049.2,38.4,0.24,2022,Friday,28
634,Nifty 50,2022-07-18,16151.4,16278.5,127.1,0.79,2022,Monday,29
635,Nifty 50,2022-07-19,16187.05,16340.55,153.5,0.95,2022,Tuesday,29
636,Nifty 50,2022-07-20,16562.8,16520.85,-41.95,-0.25,2022,Wednesday,29
637,Nifty 50,2022-07-21,16523.55,16605.25,81.7,0.49,2022,Thursday,29
638,Nifty 50,2022-07-22,16661.25,16719.45,58.2,0.35,2022,Friday,29
639,Nifty 50,2022-07-25,16662.55,16631.0,-31.55,-0.19,2022,Monday,30
640,Nifty 50,2022-07-26,16632.9,16483.85,-149.05,-0.9,2022,Tuesday,30
641,Nifty 50,2022-07-27,16475.35,16641.8,166.45,1.01,2022,Wednesday,30
642,Nifty 50,2022-07-28,16774.85,16929.6,154.75,0.92,2022,Thursday,30
643,Nifty 50,2022-07-29,17079.5,17158.25,78.75,0.46,2022,Friday,30
644,Nifty 50,2022-08-01,17243.2,17340.05,96.85,0.56,2022,Monday,31
645,Nifty 50,2022-08-02,17310.15,17345.45,35.3,0.2,2022,Tuesday,31
646,Nifty 50,2022-08-03,17349.25,17388.15,38.9,0.22,2022,Wednesday,31
647,Nifty 50,2022-08-04,17463.1,17382.0,-81.1,-0.46,2022,Thursday,31
648,Nifty 50,2022-08-05,17423.65,17397.5,-26.15,-0.15,2022,Friday,31
649,Nifty 50,2022-08-08,17401.5,17525.1,123.6,0.71,2022,Monday,32
650,Nifty 50,2022-08-10,17566.1,17534.75,-31.35,-0.18,2022,Wednesday,32
651,Nifty 50,2022-08-11,17711.65,17659.0,-52.65,-0.3,2022,Thursday,32
652,Nifty 50,2022-08-12,17659.65,17698.15,38.5,0.22,2022,Friday,32
653,Nifty 50,2022-08-16,17797.2,17825.25,28.05,0.16,2022,Tuesday,33
654,Nifty 50,2022-08-17,17868.15,17944.25,76.1,0.43,2022,Wednesday,33
655,Nifty 50,2022-08-18,17898.65,17956.5,57.85,0.32,2022,Thursday,33
656,Nifty 50,2022-08-19,17966.55,17758.45,-208.1,-1.16,2022,Friday,33
657,Nifty 50,2022-08-22,17682.9,17490.7,-192.2,-1.09,2022,Monday,34
658,Nifty 50,2022-08-23,17357.35,17577.5,220.15,1.27,2022,Tuesday,34
659,Nifty 50,2022-08-24,17525.45,17604.95,79.5,0.45,2022,Wednesday,34
660,Nifty 50,2022-08-25,17679.0,17522.45,-156.55,-0.89,2022,Thursday,34
661,Nifty 50,2022-08-26,17619.3,17558.9,-60.4,-0.34,2022,Friday,34
662,Nifty 50,2022-08-29,17188.65,17312.9,124.25,0.72,2022,Monday,35
663,Nifty 50,2022-08-30,17414.95,17759.3,344.35,1.98,2022,Tuesday,35
664,Nifty 50,2022-09-01,17485.7,17542.8,57.1,0.33,2022,Thursday,35
665,Nifty 50,2022-09-02,17598.4,17539.45,-58.95,-0.33,2022,Friday,35
666,Nifty 50,2022-09-05,17546.45,17665.8,119.35,0.68,2022,Monday,36
667,Nifty 50,2022-09-06,17695.7,17655.6,-40.1,-0.23,2022,Tuesday,36
668,Nifty 50,2022-09-07,17519.4,17624.4,105.0,0.6,2022,Wednesday,36
669,Nifty 50,2022-09-08,17748.15,17798.75,50.6,0.29,2022,Thursday,36
670,Nifty 50,2022-09-09,17923.35,17833.35,-90.0,-0.5,2022,Friday,36
671,Nifty 50,2022-09-12,17890.85,17936.35,45.5,0.25,2022,Monday,37
672,Nifty 50,2022-09-13,18044.45,18070.05,25.6,0.14,2022,Tuesday,37
673,Nifty 50,2022-09-14,17771.15,18003.75,232.6,1.31,2022,Wednesday,37
674,Nifty 50,2022-09-15,18046.35,17877.4,-168.95,-0.94,2022,Thursday,37
675,Nifty 50,2022-09-16,17796.8,17530.85,-265.95,-1.49,2022,Friday,37
676,Nifty 50,2022-09-19,17540.65,17622.25,81.6,0.47,2022,Monday,38
677,Nifty 50,2022-09-20,17770.4,17816.25,45.85,0.26,2022,Tuesday,38
678,Nifty 50,2022-09-21,17766.35,17718.35,-48.0,-0.27,2022,Wednesday,38
679,Nifty 50,2022-09-22,17609.65,17629.8,20.15,0.11,2022,Thursday,38
680,Nifty 50,2022-09-23,17593.85,17327.35,-266.5,-1.51,2022,Friday,38
681,Nifty 50,2022-09-26,17156.3,17016.3,-140.0,-0.82,2022,Monday,39
682,Nifty 50,2022-09-27,17110.9,17007.4,-103.5,-0.6,2022,Tuesday,39
683,Nifty 50,2022-09-28,16870.55,16858.6,-11.95,-0.07,2022,Wednesday,39
684,Nifty 50,2022-09-29,16993.6,16818.1,-175.5,-1.03,2022,Thursday,39
685,Nifty 50,2022-09-30,16798.05,17094.35,296.3,1.76,2022,Friday,39
686,Nifty 50,2022-10-03,17102.1,16887.35,-214.75,-1.26,2022,Monday,40
687,Nifty 50,2022-10-04,17147.45,17274.3,126.85,0.74,2022,Tuesday,40
688,Nifty 50,2022-10-06,17379.25,17331.8,-47.45,-0.27,2022,Thursday,40
689,Nifty 50,2022-10-07,17287.2,17314.65,27.45,0.16,2022,Friday,40
690,Nifty 50,2022-10-10,17094.35,17241.0,146.65,0.86,2022,Monday,41
691,Nifty 50,2022-10-11,17256.05,16983.55,-272.5,-1.58,2022,Tuesday,41
692,Nifty 50,2022-10-12,17025.55,17123.6,98.05,0.58,2022,Wednesday,41
693,Nifty 50,2022-10-13,17087.35,17014.35,-73.0,-0.43,2022,Thursday,41
694,Nifty 50,2022-10-14,17322.3,17185.7,-136.6,-0.79,2022,Friday,41
695,Nifty 50,2022-10-17,17144.8,17311.8,167.0,0.97,2022,Monday,42
696,Nifty 50,2022-10-18,17438.75,17486.95,48.2,0.28,2022,Tuesday,42
697,Nifty 50,2022-10-19,17568.15,17512.25,-55.9,-0.32,2022,Wednesday,42
698,Nifty 50,2022-10-20,17423.1,17563.95,140.85,0.81,2022,Thursday,42
699,Nifty 50,2022-10-21,17622.85,17576.3,-46.55,-0.26,2022,Friday,42
700,Nifty 50,2022-10-24,17736.35,17730.75,-5.6,-0.03,2022,Monday,43
701,Nifty 50,2022-10-25,17808.3,17656.35,-151.95,-0.85,2022,Tuesday,43
702,Nifty 50,2022-10-27,17771.4,17736.95,-34.45,-0.19,2022,Thursday,43
703,Nifty 50,2022-10-28,17756.4,17786.8,30.4,0.17,2022,Friday,43
704,Nifty 50,2022-10-31,17910.2,18012.2,102.0,0.57,2022,Monday,44
705,Nifty 50,2022-11-01,18130.7,18145.4,14.7,0.08,2022,Tuesday,44
706,Nifty 50,2022-11-02,18177.9,18082.85,-95.05,-0.52,2022,Wednesday,44
707,Nifty 50,2022-11-03,17968.35,18052.7,84.35,0.47,2022,Thursday,44
708,Nifty 50,2022-11-04,18053.4,18117.15,63.75,0.35,2022,Friday,44
709,Nifty 50,2022-11-07,18211.75,18202.8,-8.95,-0.05,2022,Monday,45
710,Nifty 50,2022-11-09,18288.25,18157.0,-131.25,-0.72,2022,Wednesday,45
711,Nifty 50,2022-11-10,18044.35,18028.2,-16.15,-0.09,2022,Thursday,45
712,Nifty 50,2022-11-11,18272.35,18349.7,77.35,0.42,2022,Friday,45
713,Nifty 50,2022-11-14,18376.4,18329.15,-47.25,-0.26,2022,Monday,46
714,Nifty 50,2022-11-15,18362.75,18403.4,40.65,0.22,2022,Tuesday,46
715,Nifty 50,2022-11-16,18398.25,18409.65,11.4,0.06,2022,Wednesday,46
716,Nifty 50,2022-11-17,18358.7,18343.9,-14.8,-0.08,2022,Thursday,46
717,Nifty 50,2022-11-18,18382.95,18307.65,-75.3,-0.41,2022,Friday,46
718,Nifty 50,2022-11-21,18246.4,18159.95,-86.45,-0.47,2022,Monday,47
719,Nifty 50,2022-11-22,18179.15,18244.2,65.05,0.36,2022,Tuesday,47
720,Nifty 50,2022-11-23,18325.2,18267.25,-57.95,-0.32,2022,Wednesday,47
721,Nifty 50,2022-11-24,18326.1,18484.1,158.0,0.86,2022,Thursday,47
722,Nifty 50,2022-11-25,18528.45,18512.75,-15.7,-0.08,2022,Friday,47
723,Nifty 50,2022-11-28,18430.55,18562.75,132.2,0.72,2022,Monday,48
724,Nifty 50,2022-11-29,18552.45,18618.05,65.6,0.35,2022,Tuesday,48
725,Nifty 50,2022-11-30,18625.7,18758.35,132.65,0.71,2022,Wednesday,48
726,Nifty 50,2022-12-01,18871.95,18812.5,-59.45,-0.32,2022,Thursday,48
727,Nifty 50,2022-12-02,18752.4,18696.1,-56.3,-0.3,2022,Friday,48
728,Nifty 50,2022-12-05,18719.55,18701.05,-18.5,-0.1,2022,Monday,49
729,Nifty 50,2022-12-06,18600.65,18642.75,42.1,0.23,2022,Tuesday,49
730,Nifty 50,2022-12-07,18638.85,18560.5,-78.35,-0.42,2022,Wednesday,49
731,Nifty 50,2022-12-08,18570.85,18609.35,38.5,0.21,2022,Thursday,49
732,Nifty 50,2022-12-09,18662.4,18496.6,-165.8,-0.89,2022,Friday,49
733,Nifty 50,2022-12-12,18402.15,18497.15,95.0,0.52,2022,Monday,50
734,Nifty 50,2022-12-13,18524.4,18608.0,83.6,0.45,2022,Tuesday,50
735,Nifty 50,2022-12-14,18671.25,18660.3,-10.95,-0.06,2022,Wednesday,50
736,Nifty 50,2022-12-15,18614.4,18414.9,-199.5,-1.07,2022,Thursday,50
737,Nifty 50,2022-12-16,18319.1,18269.0,-50.1,-0.27,2022,Friday,50
738,Nifty 50,2022-12-19,18288.1,18420.45,132.35,0.72,2022,Monday,51
739,Nifty 50,2022-12-20,18340.3,18385.3,45.0,0.25,2022,Tuesday,51
740,Nifty 50,2022-12-21,18435.15,18199.1,-236.05,-1.28,2022,Wednesday,51
741,Nifty 50,2022-12-22,18288.8,18127.35,-161.45,-0.88,2022,Thursday,51
742,Nifty 50,2022-12-23,17977.65,17806.8,-170.85,-0.95,2022,Friday,51
743,Nifty 50,2022-12-26,17830.4,18014.6,184.2,1.03,2022,Monday,52
744,Nifty 50,2022-12-27,18089.8,18132.3,42.5,0.23,2022,Tuesday,52
745,Nifty 50,2022-12-28,18084.75,18122.5,37.75,0.21,2022,Wednesday,52
746,Nifty 50,2022-12-29,18045.7,18191.0,145.3,0.81,2022,Thursday,52
747,Nifty 50,2022-12-30,18259.1,18105.3,-153.8,-0.84,2022,Friday,52
748,Nifty 50,2023-01-02,18131.7,18197.45,65.75,0.36,2023,Monday,1
749,Nifty 50,2023-01-03,18163.2,18232.55,69.35,0.38,2023,Tuesday,1
750,Nifty 50,2023-01-04,18230.65,18042.95,-187.7,-1.03,2023,Wednesday,1
751,Nifty 50,2023-01-05,18101.95,17992.15,-109.8,-0.61,2023,Thursday,1
752,Nifty 50,2023-01-06,18008.05,17859.45,-148.6,-0.83,2023,Friday,1
753,Nifty 50,2023-01-09,17952.55,18101.2,148.65,0.83,2023,Monday,2
754,Nifty 50,2023-01-10,18121.3,17914.15,-207.15,-1.14,2023,Tuesday,2
755,Nifty 50,2023-01-11,17924.25,17895.7,-28.55,-0.16,2023,Wednesday,2
756,Nifty 50,2023-01-12,17920.85,17858.2,-62.65,-0.35,2023,Thursday,2
757,Nifty 50,2023-01-13,17867.5,17956.6,89.1,0.5,2023,Friday,2
758,Nifty 50,2023-01-16,18033.15,17894.85,-138.3,-0.77,2023,Monday,3
759,Nifty 50,2023-01-17,17922.8,18053.3,130.5,0.73,2023,Tuesday,3
760,Nifty 50,2023-01-18,18074.3,18165.35,91.05,0.5,2023,Wednesday,3
761,Nifty 50,2023-01-19,18119.8,18107.85,-11.95,-0.07,2023,Thursday,3
762,Nifty 50,2023-01-20,18115.6,18027.65,-87.95,-0.49,2023,Friday,3
763,Nifty 50,2023-01-23,18118.45,18118.55,0.1,0.0,2023,Monday,4
764,Nifty 50,2023-01-24,18183.95,18118.3,-65.65,-0.36,2023,Tuesday,4
765,Nifty 50,2023-01-25,18093.35,17891.95,-201.4,-1.11,2023,Wednesday,4
766,Nifty 50,2023-01-27,17877.2,17604.35,-272.85,-1.53,2023,Friday,4
767,Nifty 50,2023-01-30,17541.95,17648.95,107.0,0.61,2023,Monday,5
768,Nifty 50,2023-01-31,17731.45,17662.15,-69.3,-0.39,2023,Tuesday,5
769,Nifty 50,2023-02-01,17811.6,17616.3,-195.3,-1.1,2023,Wednesday,5
770,Nifty 50,2023-02-02,17517.1,17610.4,93.3,0.53,2023,Thursday,5
771,Nifty 50,2023-02-03,17721.75,17854.05,132.3,0.75,2023,Friday,5
772,Nifty 50,2023-02-06,17818.55,17764.6,-53.95,-0.3,2023,Monday,6
773,Nifty 50,2023-02-07,17790.1,17721.5,-68.6,-0.39,2023,Tuesday,6
774,Nifty 50,2023-02-08,17750.3,17871.7,121.4,0.68,2023,Wednesday,6
775,Nifty 50,2023-02-09,17885.5,17893.45,7.95,0.04,2023,Thursday,6
776,Nifty 50,2023-02-10,17847.55,17856.5,8.95,0.05,2023,Friday,6
777,Nifty 50,2023-02-13,17859.1,17770.9,-88.2,-0.49,2023,Monday,7
778,Nifty 50,2023-02-14,17840.35,17929.85,89.5,0.5,2023,Tuesday,7
779,Nifty 50,2023-02-15,17896.6,18015.85,119.25,0.67,2023,Wednesday,7
780,Nifty 50,2023-02-16,18094.75,18035.85,-58.9,-0.33,2023,Thursday,7
781,Nifty 50,2023-02-17,17974.85,17944.2,-30.65,-0.17,2023,Friday,7
782,Nifty 50,2023-02-20,17965.55,17844.6,-120.95,-0.67,2023,Monday,8
783,Nifty 50,2023-02-21,17905.8,17826.7,-79.1,-0.44,2023,Tuesday,8
784,Nifty 50,2023-02-22,17755.35,17554.3,-201.05,-1.13,2023,Wednesday,8
785,Nifty 50,2023-02-23,17574.65,17511.25,-63.4,-0.36,2023,Thursday,8
786,Nifty 50,2023-02-24,17591.35,17465.8,-125.55,-0.71,2023,Friday,8
787,Nifty 50,2023-02-27,17428.6,17392.7,-35.9,-0.21,2023,Monday,9
788,Nifty 50,2023-02-28,17383.25,17303.95,-79.3,-0.46,2023,Tuesday,9
789,Nifty 50,2023-03-01,17360.1,17450.9,90.8,0.52,2023,Wednesday,9
790,Nifty 50,2023-03-02,17421.5,17321.9,-99.6,-0.57,2023,Thursday,9
791,Nifty 50,2023-03-03,17451.25,17594.35,143.1,0.82,2023,Friday,9
792,Nifty 50,2023-03-06,17680.35,17711.45,31.1,0.18,2023,Monday,10
793,Nifty 50,2023-03-08,17665.75,17754.4,88.65,0.5,2023,Wednesday,10
794,Nifty 50,2023-03-09,17772.05,17589.6,-182.45,-1.03,2023,Thursday,10
795,Nifty 50,2023-03-10,17443.8,17412.9,-30.9,-0.18,2023,Friday,10
796,Nifty 50,2023-03-13,17421.9,17154.3,-267.6,-1.54,2023,Monday,11
797,Nifty 50,2023-03-14,17160.55,17043.3,-117.25,-0.68,2023,Tuesday,11
798,Nifty 50,2023-03-15,17166.45,16972.15,-194.3,-1.13,2023,Wednesday,11
799,Nifty 50,2023-03-16,16994.65,16985.6,-9.05,-0.05,2023,Thursday,11
800,Nifty 50,2023-03-17,17111.8,17100.05,-11.75,-0.07,2023,Friday,11
801,Nifty 50,2023-03-20,17066.6,16988.4,-78.2,-0.46,2023,Monday,12
802,Nifty 50,2023-03-21,17060.4,17107.5,47.1,0.28,2023,Tuesday,12
803,Nifty 50,2023-03-22,17177.45,17151.9,-25.55,-0.15,2023,Wednesday,12
804,Nifty 50,2023-03-23,17097.4,17076.9,-20.5,-0.12,2023,Thursday,12
805,Nifty 50,2023-03-24,17076.2,16945.05,-131.15,-0.77,2023,Friday,12
806,Nifty 50,2023-03-27,16984.3,16985.7,1.4,0.01,2023,Monday,13
807,Nifty 50,2023-03-28,17031.75,16951.7,-80.05,-0.47,2023,Tuesday,13
808,Nifty 50,2023-03-29,16977.3,17080.7,103.4,0.61,2023,Wednesday,13
809,Nifty 50,2023-03-31,17210.35,17359.75,149.4,0.87,2023,Friday,13
810,Nifty 50,2023-04-03,17427.95,17398.05,-29.9,-0.17,2023,Monday,14
811,Nifty 50,2023-04-05,17422.3,17557.05,134.75,0.77,2023,Wednesday,14
812,Nifty 50,2023-04-06,17533.85,17599.15,65.3,0.37,2023,Thursday,14
813,Nifty 50,2023-04-10,17634.9,17624.05,-10.85,-0.06,2023,Monday,15
814,Nifty 50,2023-04-11,17704.8,17722.3,17.5,0.1,2023,Tuesday,15
815,Nifty 50,2023-04-12,17759.55,17812.4,52.85,0.3,2023,Wednesday,15
816,Nifty 50,2023-04-13,17807.3,17828.0,20.7,0.12,2023,Thursday,15
817,Nifty 50,2023-04-17,17863.0,17706.85,-156.15,-0.87,2023,Monday,16
818,Nifty 50,2023-04-18,17766.6,17660.15,-106.45,-0.6,2023,Tuesday,16
819,Nifty 50,2023-04-19,17653.35,17618.75,-34.6,-0.2,2023,Wednesday,16
820,Nifty 50,2023-04-20,17638.6,17624.45,-14.15,-0.08,2023,Thursday,16
821,Nifty 50,2023-04-21,17639.75,17624.05,-15.7,-0.09,2023,Friday,16
822,Nifty 50,2023-04-24,17707.55,17743.4,35.85,0.2,2023,Monday,17
823,Nifty 50,2023-04-25,17761.55,17769.25,7.7,0.04,2023,Tuesday,17
824,Nifty 50,2023-04-26,17767.3,17813.6,46.3,0.26,2023,Wednesday,17
825,Nifty 50,2023-04-27,17813.1,17915.05,101.95,0.57,2023,Thursday,17
826,Nifty 50,2023-04-28,17950.4,18065.0,114.6,0.64,2023,Friday,17
827,Nifty 50,2023-05-02,18124.8,18147.65,22.85,0.13,2023,Tuesday,18
828,Nifty 50,2023-05-03,18113.8,18089.85,-23.95,-0.13,2023,Wednesday,18
829,Nifty 50,2023-05-04,18081.0,18255.8,174.8,0.97,2023,Thursday,18
830,Nifty 50,2023-05-05,18117.3,18069.0,-48.3,-0.27,2023,Friday,18
831,Nifty 50,2023-05-08,18120.6,18264.4,143.8,0.79,2023,Monday,19
832,Nifty 50,2023-05-09,18303.4,18265.95,-37.45,-0.2,2023,Tuesday,19
833,Nifty 50,2023-05-10,18313.6,18315.1,1.5,0.01,2023,Wednesday,19
834,Nifty 50,2023-05-11,18357.8,18297.0,-60.8,-0.33,2023,Thursday,19
835,Nifty 50,2023-05-12,18273.75,18314.8,41.05,0.22,2023,Friday,19
836,Nifty 50,2023-05-15,18339.3,18398.85,59.55,0.32,2023,Monday,20
837,Nifty 50,2023-05-16,18432.35,18286.5,-145.85,-0.79,2023,Tuesday,20
838,Nifty 50,2023-05-17,18300.45,18181.75,-118.7,-0.65,2023,Wednesday,20
839,Nifty 50,2023-05-18,18287.5,18129.95,-157.55,-0.86,2023,Thursday,20
840,Nifty 50,2023-05-19,18186.15,18203.4,17.25,0.09,2023,Friday,20
841,Nifty 50,2023-05-22,18201.1,18314.4,113.3,0.62,2023,Monday,21
842,Nifty 50,2023-05-23,18362.9,18348.0,-14.9,-0.08,2023,Tuesday,21
843,Nifty 50,2023-05-24,18294.8,18285.4,-9.4,-0.05,2023,Wednesday,21
844,Nifty 50,2023-05-25,18268.9,18321.15,52.25,0.29,2023,Thursday,21
845,Nifty 50,2023-05-26,18368.35,18499.35,131.0,0.71,2023,Friday,21
846,Nifty 50,2023-05-29,18619.15,18598.65,-20.5,-0.11,2023,Monday,22
847,Nifty 50,2023-05-30,18606.65,18633.85,27.2,0.15,2023,Tuesday,22
848,Nifty 50,2023-05-31,18594.2,18534.4,-59.8,-0.32,2023,Wednesday,22
849,Nifty 50,2023-06-01,18579.4,18487.75,-91.65,-0.49,2023,Thursday,22
850,Nifty 50,2023-06-02,18550.85,18534.1,-16.75,-0.09,2023,Friday,22
851,Nifty 50,2023-06-05,18612.0,18593.85,-18.15,-0.1,2023,Monday,23
852,Nifty 50,2023-06-06,18600.8,18599.0,-1.8,-0.01,2023,Tuesday,23
853,Nifty 50,2023-06-07,18665.6,18726.4,60.8,0.33,2023,Wednesday,23
854,Nifty 50,2023-06-08,18725.35,18634.55,-90.8,-0.48,2023,Thursday,23
855,Nifty 50,2023-06-09,18655.9,18563.4,-92.5,-0.5,2023,Friday,23
856,Nifty 50,2023-06-12,18595.05,18601.5,6.45,0.03,2023,Monday,24
857,Nifty 50,2023-06-13,18631.8,18716.15,84.35,0.45,2023,Tuesday,24
858,Nifty 50,2023-06-14,18744.6,18755.9,11.3,0.06,2023,Wednesday,24
859,Nifty 50,2023-06-15,18774.45,18688.1,-86.35,-0.46,2023,Thursday,24
860,Nifty 50,2023-06-16,18723.3,18826.0,102.7,0.55,2023,Friday,24
861,Nifty 50,2023-06-19,18873.3,18755.45,-117.85,-0.62,2023,Monday,25
862,Nifty 50,2023-06-20,18752.35,18816.7,64.35,0.34,2023,Tuesday,25
863,Nifty 50,2023-06-21,18849.4,18856.85,7.45,0.04,2023,Wednesday,25
864,Nifty 50,2023-06-22,18853.6,18771.25,-82.35,-0.44,2023,Thursday,25
865,Nifty 50,2023-06-23,18741.85,18665.5,-76.35,-0.41,2023,Friday,25
866,Nifty 50,2023-06-26,18682.35,18691.2,8.85,0.05,2023,Monday,26
867,Nifty 50,2023-06-27,18748.55,18817.4,68.85,0.37,2023,Tuesday,26
868,Nifty 50,2023-06-28,18908.15,18972.1,63.95,0.34,2023,Wednesday,26
869,Nifty 50,2023-06-30,19076.85,19189.05,112.2,0.59,2023,Friday,26
870,Nifty 50,2023-07-03,19246.5,19322.55,76.05,0.4,2023,Monday,27
871,Nifty 50,2023-07-04,19406.6,19389.0,-17.6,-0.09,2023,Tuesday,27
872,Nifty 50,2023-07-05,19405.95,19398.5,-7.45,-0.04,2023,Wednesday,27
873,Nifty 50,2023-07-06,19385.7,19497.3,111.6,0.58,2023,Thursday,27
874,Nifty 50,2023-07-07,19422.8,19331.8,-91.0,-0.47,2023,Friday,27
875,Nifty 50,2023-07-10,19400.35,19355.9,-44.45,-0.23,2023,Monday,28
876,Nifty 50,2023-07-11,19427.1,19439.4,12.3,0.06,2023,Tuesday,28
877,Nifty 50,2023-07-12,19497.45,19384.3,-113.15,-0.58,2023,Wednesday,28
878,Nifty 50,2023-07-13,19495.2,19413.75,-81.45,-0.42,2023,Thursday,28
879,Nifty 50,2023-07-14,19493.45,19564.5,71.05,0.36,2023,Friday,28
880,Nifty 50,2023-07-17,19612.15,19711.45,99.3,0.51,2023,Monday,29
881,Nifty 50,2023-07-18,19787.5,19749.25,-38.25,-0.19,2023,Tuesday,29
882,Nifty 50,2023-07-19,19802.95,19833.15,30.2,0.15,2023,Wednesday,29
883,Nifty 50,2023-07-20,19831.7,19979.15,147.45,0.74,2023,Thursday,29
884,Nifty 50,2023-07-21,19800.45,19745.0,-55.45,-0.28,2023,Friday,29
885,Nifty 50,2023-07-24,19748.45,19672.35,-76.1,-0.39,2023,Monday,30
886,Nifty 50,2023-07-25,19729.35,19680.6,-48.75,-0.25,2023,Tuesday,30
887,Nifty 50,2023-07-26,19733.35,19778.3,44.95,0.23,2023,Wednesday,30
888,Nifty 50,2023-07-27,19850.9,19659.9,-191.0,-0.96,2023,Thursday,30
889,Nifty 50,2023-07-28,19659.75,19646.05,-13.7,-0.07,2023,Friday,30
890,Nifty 50,2023-07-31,19666.35,19753.8,87.45,0.44,2023,Monday,31
891,Nifty 50,2023-08-01,19784.0,19733.55,-50.45,-0.26,2023,Tuesday,31
892,Nifty 50,2023-08-02,19655.4,19526.55,-128.85,-0.66,2023,Wednesday,31
893,Nifty 50,2023-08-03,19463.75,19381.65,-82.1,-0.42,2023,Thursday,31
894,Nifty 50,2023-08-04,19462.8,19517.0,54.2,0.28,2023,Friday,31
895,Nifty 50,2023-08-07,19576.85,19597.3,20.45,0.1,2023,Monday,32
896,Nifty 50,2023-08-08,19627.2,19570.85,-56.35,-0.29,2023,Tuesday,32
897,Nifty 50,2023-08-09,19578.8,19632.55,53.75,0.27,2023,Wednesday,32
898,Nifty 50,2023-08-10,19605.55,19543.1,-62.45,-0.32,2023,Thursday,32
899,Nifty 50,2023-08-11,19554.25,19428.3,-125.95,-0.64,2023,Friday,32
900,Nifty 50,2023-08-14,19383.95,19434.55,50.6,0.26,2023,Monday,33
901,Nifty 50,2023-08-16,19369.0,19465.0,96.0,0.5,2023,Wednesday,33
902,Nifty 50,2023-08-17,19450.55,19365.25,-85.3,-0.44,2023,Thursday,33
903,Nifty 50,2023-08-18,19301.75,19310.15,8.4,0.04,2023,Friday,33
904,Nifty 50,2023-08-21,19320.65,19393.6,72.95,0.38,2023,Monday,34
905,Nifty 50,2023-08-22,19417.1,19396.45,-20.65,-0.11,2023,Tuesday,34
906,Nifty 50,2023-08-23,19439.2,19444.0,4.8,0.02,2023,Wednesday,34
907,Nifty 50,2023-08-24,19535.15,19386.7,-148.45,-0.76,2023,Thursday,34
908,Nifty 50,2023-08-25,19297.4,19265.8,-31.6,-0.16,2023,Friday,34
909,Nifty 50,2023-08-28,19298.35,19306.05,7.7,0.04,2023,Monday,35
910,Nifty 50,2023-08-29,19374.85,19342.65,-32.2,-0.17,2023,Tuesday,35
911,Nifty 50,2023-08-30,19433.45,19347.45,-86.0,-0.44,2023,Wednesday,35
912,Nifty 50,2023-08-31,19375.55,19253.8,-121.75,-0.63,2023,Thursday,35
913,Nifty 50,2023-09-01,19258.15,19435.3,177.15,0.92,2023,Friday,35
914,Nifty 50,2023-09-04,19525.05,19528.8,3.75,0.02,2023,Monday,36
915,Nifty 50,2023-09-05,19564.65,19574.9,10.25,0.05,2023,Tuesday,36
916,Nifty 50,2023-09-06,19581.2,19611.05,29.85,0.15,2023,Wednesday,36
917,Nifty 50,2023-09-07,19598.65,19727.05,128.4,0.66,2023,Thursday,36
918,Nifty 50,2023-09-08,19774.8,19819.95,45.15,0.23,2023,Friday,36
919,Nifty 50,2023-09-11,19890.0,19996.35,106.35,0.53,2023,Monday,37
920,Nifty 50,2023-09-12,20110.15,19993.2,-116.95,-0.58,2023,Tuesday,37
921,Nifty 50,2023-09-13,19989.5,20070.0,80.5,0.4,2023,Wednesday,37
922,Nifty 50,2023-09-14,20127.95,20103.1,-24.85,-0.12,2023,Thursday,37
923,Nifty 50,2023-09-15,20156.45,20192.35,35.9,0.18,2023,Friday,37
924,Nifty 50,2023-09-18,20155.95,20133.3,-22.65,-0.11,2023,Monday,38
925,Nifty 50,2023-09-20,19980.75,19901.4,-79.35,-0.4,2023,Wednesday,38
926,Nifty 50,2023-09-21,19840.55,19742.35,-98.2,-0.49,2023,Thursday,38
927,Nifty 50,2023-09-22,19744.85,19674.25,-70.6,-0.36,2023,Friday,38
