day_count,HistoricalDate,OPEN,CLOSE,daily_change,daily_change_perc,year
106,03-08-2020,11057.55,10891.6,-165.95,-1.500784532,2020
107,31-07-2020,11139.5,11073.45,-66.05,-0.592935051,2020
108,30-07-2020,11254.3,11102.15,-152.15,-1.351927708,2020
109,29-07-2020,11276.9,11202.85,-74.05,-0.656652094,2020
110,28-07-2020,11154.1,11300.55,146.45,1.312970119,2020
111,27-07-2020,11225,11131.8,-93.2,-0.830289532,2020
112,24-07-2020,11149.95,11194.15,44.2,0.396414334,2020
113,23-07-2020,11135,11215.45,80.45,0.722496632,2020
114,22-07-2020,11231.2,11132.6,-98.6,-0.877911532,2020
115,21-07-2020,11126.1,11162.25,36.15,0.324911694,2020
116,20-07-2020,10999.45,11022.2,22.75,0.206828523,2020
117,17-07-2020,10752,10901.7,149.7,1.392299107,2020
118,16-07-2020,10706.2,10739.95,33.75,0.3152379,2020
119,15-07-2020,10701,10618.2,-82.8,-0.773759462,2020
120,14-07-2020,10750.85,10607.35,-143.5,-1.33477818,2020
121,13-07-2020,10851.85,10802.7,-49.15,-0.452918166,2020
122,10-07-2020,10764.1,10768.05,3.95,0.036696054,2020
123,09-07-2020,10755.55,10813.45,57.9,0.538326724,2020
124,08-07-2020,10818.65,10705.75,-112.9,-1.043568283,2020
125,07-07-2020,10802.85,10799.65,-3.2,-0.029621813,2020
126,06-07-2020,10723.85,10763.65,39.8,0.371135366,2020
127,03-07-2020,10614.95,10607.35,-7.6,-0.071597134,2020
128,02-07-2020,10493.05,10551.7,58.65,0.558941395,2020
129,01-07-2020,10323.8,10430.05,106.25,1.029175304,2020
130,30-06-2020,10382.6,10302.1,-80.5,-0.775335658,2020
131,29-06-2020,10311.95,10312.4,0.45,0.004363869,2020
132,26-06-2020,10378.9,10383,4.1,0.039503223,2020
133,25-06-2020,10235.55,10288.9,53.35,0.521222602,2020
134,24-06-2020,10529.25,10305.3,-223.95,-2.126932118,2020
135,23-06-2020,10347.95,10471,123.05,1.189124416,2020
136,22-06-2020,10318.75,10311.2,-7.55,-0.073167777,2020
137,19-06-2020,10119,10244.4,125.4,1.239252891,2020
138,18-06-2020,9863.25,10091.65,228.4,2.315666743,2020
139,17-06-2020,9876.7,9881.15,4.45,0.045055535,2020
140,16-06-2020,10014.8,9914,-100.8,-1.006510365,2020
141,15-06-2020,9919.35,9813.7,-105.65,-1.06508995,2020
142,12-06-2020,9544.95,9972.9,427.95,4.4835227,2020
143,11-06-2020,10094.1,9902,-192.1,-1.903091905,2020
144,10-06-2020,10072.6,10116.15,43.55,0.432361059,2020
145,09-06-2020,10181.15,10046.65,-134.5,-1.321068838,2020
146,08-06-2020,10326.75,10167.45,-159.3,-1.542595686,2020
147,05-06-2020,10093.8,10142.15,48.35,0.479006915,2020
148,04-06-2020,10054.25,10029.1,-25.15,-0.250142974,2020
149,03-06-2020,10108.3,10061.55,-46.75,-0.46249122,2020
150,02-06-2020,9880.85,9979.1,98.25,0.994347652,2020
151,01-06-2020,9726.85,9826.15,99.3,1.020885487,2020
152,29-05-2020,9422.2,9580.3,158.1,1.677952071,2020
153,28-05-2020,9364.95,9490.1,125.15,1.336365918,2020
154,27-05-2020,9082.2,9314.95,232.75,2.562705071,2020
155,26-05-2020,9099.75,9029.05,-70.7,-0.776944422,2020
156,22-05-2020,9067.9,9039.25,-28.65,-0.315949669,2020
157,21-05-2020,9079.45,9106.25,26.8,0.295172064,2020
158,20-05-2020,8889.15,9066.55,177.4,1.995691377,2020
159,19-05-2020,8961.7,8879.1,-82.6,-0.921700124,2020
160,18-05-2020,9158.3,8823.25,-335.05,-3.658430058,2020
161,15-05-2020,9182.4,9136.85,-45.55,-0.496057676,2020
162,14-05-2020,9213.95,9142.75,-71.2,-0.772741332,2020
163,13-05-2020,9584.2,9383.55,-200.65,-2.093549801,2020
164,12-05-2020,9168.85,9196.55,27.7,0.302109861,2020
165,11-05-2020,9348.15,9239.2,-108.95,-1.165471243,2020
166,08-05-2020,9376.95,9251.5,-125.45,-1.337855059,2020
167,07-05-2020,9234.05,9199.05,-35,-0.379031952,2020
168,06-05-2020,9226.8,9270.9,44.1,0.477955521,2020
169,05-05-2020,9429.4,9205.6,-223.8,-2.37342779,2020
170,04-05-2020,9533.5,9293.5,-240,-2.517438506,2020
171,30-04-2020,9753.5,9859.9,106.4,1.09089045,2020
172,29-04-2020,9408.6,9553.35,144.75,1.538486066,2020
173,28-04-2020,9389.8,9380.9,-8.9,-0.094783701,2020
174,27-04-2020,9259.7,9282.3,22.6,0.244068382,2020
175,24-04-2020,9163.9,9154.4,-9.5,-0.103667652,2020
176,23-04-2020,9232.35,9313.9,81.55,0.883307067,2020
177,22-04-2020,9026.75,9187.3,160.55,1.778602487,2020
178,21-04-2020,9016.95,8981.45,-35.5,-0.393702971,2020
179,20-04-2020,9390.2,9261.85,-128.35,-1.366850546,2020
180,17-04-2020,9323.45,9266.75,-56.7,-0.608143981,2020
181,16-04-2020,8851.25,8992.8,141.55,1.599209151,2020
182,15-04-2020,9196.4,8925.3,-271.1,-2.947892654,2020
183,13-04-2020,9103.95,8993.85,-110.1,-1.209365166,2020
184,09-04-2020,8973.05,9111.9,138.85,1.547411415,2020
185,08-04-2020,8688.9,8748.75,59.85,0.688809861,2020
186,07-04-2020,8446.3,8792.2,345.9,4.095284326,2020
187,03-04-2020,8356.55,8083.8,-272.75,-3.263906756,2020
188,01-04-2020,8584.1,8253.8,-330.3,-3.847811652,2020
189,31-03-2020,8529.35,8597.75,68.4,0.801936842,2020
190,30-03-2020,8385.95,8281.1,-104.85,-1.250305571,2020
191,27-03-2020,8949.1,8660.25,-288.85,-3.227698875,2020
192,26-03-2020,8451,8641.45,190.45,2.253579458,2020
193,25-03-2020,7735.15,8317.85,582.7,7.533144154,2020
194,24-03-2020,7848.3,7801.05,-47.25,-0.602041206,2020
195,23-03-2020,7945.7,7610.25,-335.45,-4.221780334,2020
196,20-03-2020,8284.45,8745.45,461,5.564642191,2020
197,19-03-2020,8063.3,8263.45,200.15,2.482234321,2020
198,18-03-2020,9088.45,8468.8,-619.65,-6.817994267,2020
199,17-03-2020,9285.4,8967.05,-318.35,-3.428500657,2020
200,16-03-2020,9587.8,9197.4,-390.4,-4.071841298,2020
201,13-03-2020,9107.6,9955.2,847.6,9.306513242,2020
202,12-03-2020,10039.95,9590.15,-449.8,-4.480101993,2020
203,11-03-2020,10334.3,10458.4,124.1,1.200855404,2020
204,09-03-2020,10742.05,10451.45,-290.6,-2.705256445,2020
205,06-03-2020,10942.65,10989.45,46.8,0.427684336,2020
206,05-03-2020,11306.05,11269,-37.05,-0.327700656,2020
207,04-03-2020,11351.35,11251,-100.35,-0.88403582,2020
208,03-03-2020,11217.55,11303.3,85.75,0.76442717,2020
209,02-03-2020,11387.35,11132.75,-254.6,-2.235814303,2020
210,28-02-2020,11382,11201.75,-180.25,-1.583640836,2020
211,27-02-2020,11661.25,11633.3,-27.95,-0.23968271,2020
212,26-02-2020,11738.55,11678.5,-60.05,-0.511562331,2020
213,25-02-2020,11877.5,11797.9,-79.6,-0.6701747,2020
214,24-02-2020,12012.55,11829.4,-183.15,-1.524655464,2020
215,20-02-2020,12119,12080.85,-38.15,-0.31479495,2020
216,19-02-2020,12090.6,12125.9,35.3,0.291962351,2020
217,18-02-2020,12028.25,11992.5,-35.75,-0.297216968,2020
218,17-02-2020,12131.8,12045.8,-86,-0.708880793,2020
219,14-02-2020,12190.15,12113.45,-76.7,-0.629196523,2020
220,13-02-2020,12219.55,12174.65,-44.9,-0.367443973,2020
221,12-02-2020,12151,12201.2,50.2,0.413134721,2020
222,11-02-2020,12108.4,12107.9,-0.5,-0.004129365,2020
223,10-02-2020,12102.35,12031.5,-70.85,-0.585423492,2020
224,07-02-2020,12151.15,12098.35,-52.8,-0.434526773,2020
225,06-02-2020,12120,12137.95,17.95,0.14810231,2020
226,05-02-2020,12005.85,12089.15,83.3,0.693828425,2020
227,04-02-2020,11786.25,11979.65,193.4,1.640895111,2020
228,03-02-2020,11627.45,11707.9,80.45,0.691897192,2020
229,01-02-2020,11939,11661.85,-277.15,-2.3213837,2020
230,31-01-2020,12100.4,11962.1,-138.3,-1.142937424,2020
231,30-01-2020,12147.75,12035.8,-111.95,-0.921569838,2020
232,29-01-2020,12114.9,12129.5,14.6,0.120512757,2020
233,28-01-2020,12148.1,12055.8,-92.3,-0.759789597,2020
234,27-01-2020,12197.1,12119,-78.1,-0.640316141,2020
235,24-01-2020,12174.55,12248.25,73.7,0.605361184,2020
236,23-01-2020,12123.75,12180.35,56.6,0.466852253,2020
237,22-01-2020,12218.35,12106.9,-111.45,-0.912152623,2020
238,21-01-2020,12195.3,12169.85,-25.45,-0.208686953,2020
239,20-01-2020,12430.5,12224.55,-205.95,-1.656811874,2020
240,17-01-2020,12328.4,12352.35,23.95,0.194266896,2020
241,16-01-2020,12347.1,12355.5,8.4,0.068032169,2020
242,15-01-2020,12349.4,12343.3,-6.1,-0.049395112,2020
243,14-01-2020,12333.1,12362.3,29.2,0.236761236,2020
244,13-01-2020,12296.7,12329.55,32.85,0.267144844,2020
245,10-01-2020,12271,12256.8,-14.2,-0.11571999,2020
246,09-01-2020,12153.15,12215.9,62.75,0.516327043,2020
247,08-01-2020,11939.1,12025.35,86.25,0.722416263,2020
248,07-01-2020,12079.1,12052.95,-26.15,-0.216489639,2020
249,06-01-2020,12170.6,11993.05,-177.55,-1.458843442,2020
250,03-01-2020,12261.1,12226.65,-34.45,-0.280969897,2020
251,02-01-2020,12198.55,12282.2,83.65,0.685737239,2020
252,01-01-2020,12202.15,12182.5,-19.65,-0.161037194,2020
